fdcNumber,conceptId,Keytype,indexTerm-en,indexTerm-de,indexTerm-sv,indexTerm-fi,indexTerm-fr,indexTerm-sl,indexTerm-sp,agrovocConcept,scopeNote,fi-new-term,seÄven,USE-se,RT-se,v2016-se,altLabel-en,altLabel-de,altLabel-sv,altLabel-fi,altLabel-fr,altLabel-sl,altLabel-sp,hiddenLabel-en,hiddenLabel-de,hiddenLabel-sv,hiddenLabel-fi,hiddenLabel-fr,hiddenLabel-sl,hiddenLabel-sp
832.14,3148,,Work: planning of (organization in sawmills),,arbete: planläggning (organisation vid sågverk),,,,trabajo: organización obrera (en las serrerias) ,,,,,,,,,,,,,,,,,,,,,
832.15,3149,,Recovery studies: sawmilling,Leistungs- und Ausbeutestudien: Säge- und Hobelwerke,,,,,"rendimientos, estudios sobre: en serrerías",,,,,,,,,,,,,,,,,,,,,
832.15,3150,,Sawmills and planing mills: output per unit (recovery and waste) and factors affecting it,Säge- und Hobelwerke: Leistung und Ausbeute je Einheit und die sie bedingenden Einflüsse,"sågverk och hyvlerier, utbyte per enhet",,,,"serrerias y fábricas de cepillado de madera, producción unitaria (recuperación y desperdicios) y factores que la afectan ",,,,,,,,,,,,,,,,,,,,,
832.15,3151,,Waste and recovery studies: sawmilling,"Abfall und Ausbeute, Untersuchungen über: in Säge- und Hobelwerken",utbyte per enhet och avfallsmängd i sågverk,,,,"desperdicios y su recuperación, estudios sobre: en serrerías ",,,,,,,,,,,,,,,,,,,,,
832.16,3152,,"""Portable"" saw-mills",Fliegende Sägewerke,flyttbara sågverksfabriker,,,,"móviles, serrerías ",,,,,,,,Portable saw-mills,,,,,,,,,,,,,
832.16,3153,,"Sawmills and planing mills: mobile (""portable"") mills",Säge- und Hobelwerke: fliegende Sägewerke,"sågverk och hyvlerier, flyttbara fabriker",,,,"serrerias y fábricas de cepillado de madera, serrerías móviles (transportables) ",,,,,,,,,,,,,,,,,,,,,
832.18,3154,,Sawmills and planing mills: products,Säge- und Hobelwerke: Erzeugnisse,"sågverk och hyvlerier, produkter",,,,"serrerias y fábricas de cepillado de madera, productos ",,,,,,,,,,,,,,,,,,,,,
832.181,3155,,Lumber in general,Holzsorten: Schnittware im allgemeinen,sågat virke i allmänhet,sahatavara,,,madera aserrada,,,,,,,,,,,,,,,,,,,,,
832.181,3156,,Sawmills and planing mills: products (sawn),Säge- und Hobelwerke: Erzeugnisse (Schnittware),"sågverk och hyvlerier, produkter (sågade)",,,,"serrerias y fábricas de cepillado de madera, productos (madera aserrada) ",,,,,,,,,,,,,,,,,,,,,
832.181,3157,,Timber assortments: sawn timber in general,Schnittholz im allgemeinen,virkessortiment: sågvirke i allmänhet,,,,madera y dimensiones: madera aserrada en general ,,,,,,,,,,,,,,,,,,,,,
832.182,3158,,Planed wood in general,Hobelware im allgemeinen,hyvlat virke i allmänhet,höylätavara,,,madera cepillada,,,,,,,,,,,,,,,,,,,,,
832.182,3159,,Sawmills and planing mills: products (planed),Säge- und Hobelwerke: Erzeugnisse (Hobelware),"sågverk och hyvlerier, produkter (hyvlade)",,,,"serrerias y fábricas de cepillado de madera, productos (madera cepillada) ",,,,,,,,,,,,,,,,,,,,,
832.182,3160,,Timber assortments: planed timber in general,Holzsorten: Hobelware im allgemeinen,virkessortiment: hyvlat virke i allmänhet,,,,madera y dimensiones: madera cepillada en general ,,,,,,,,,,,,,,,,,,,,,
832.2,3161,,plywood mills,Sperrholzwerke,plywoodfabriker,komposiittipuutehtaat,,,,,,,,,,v2016,,,,,,,,,,"fabriker, plywood-",,,,
832.2,3162,,veneer mills,fumierwerke,fanerfabriker,vaneriteollisuus,,,"chapas y tableros, fábricas de ",,,,,,,v2016,,,,,,,,,,"fabriker, faner-",,,,
832.20,3163,,Peeler logs,Schälholz,,Sorvitukki,,,,,,,,,,,,,,,,,,,,,,,,
832.20,3164,,Veneer and plywood blocks,,,Sorvipölkky ,,,trozas descortezadas,,,,,,,,,,,,,,,,,,,,,
832.20,3165,,Veneer and plywood logs,Furnier- und Sperrholz: Rundholz für die Herstellung,faner- och plywoodstockar,vaneritukki,,,"chapas y tableros, trozas para ",,,,,,,,,,,,,,,,,,,,,
832.21,3166,,Veneer and plywood mills: lay-out; planning; power; machinery,Furnier und Sperrholzwerke: Anlage; Planung; Antriebskraft; maschinelle Ausstattung,"faner- och plywoodfabriker, planering och anläggning, kraft, maskiner",,,,"chapas y tableros, fábricas de, organización; proyecto; fuerza motriz; maquinaria ",,,,,,,,,,,,,,,,,,,,,
832.22,3167,,Quality control: veneer and plywood mills,Qualitätskontrolle: Furnier und Sperrholzwerke,,,,,,,,,,,,,,,,,,,,,,,,,,
832.22,3168,,Veneer and plywood mills: mill operation,Furnier und Sperrholzwerke: Betrieb,"faner- och plywoodfabriker, fabriksdrift",,,,"chapas y tableros, fábricas de, fases de trabajo ",,,,,,,,,,,,,,,,,,,,,
832.23,3169,,Sorting: in veneer and plywood factories,Sortierung: in Furnier- und Sperrholzwerken,sortering i faner- och plywoodfabriker,,,,clasificación en las fábricas de chapa y tableros contrachapados ,,,,,,,,,,,,,,,,,,,,,
832.23,3170,,"Transport of forest products: technique, equipment etc: within veneer and plywood mills",Transport der Forsterzeugnisse: innerhalb von Furnier- und Sperrholzwerken,"transport av skogsprodukter: teknik, utrustning m.m., inom faner- och plywoodfabriker",,,,transporte de productos forestales: en fábricas de chapa y tablero contrachapado ,,,,,,,,,,,,,,,,,,,,,
832.23,3171,,Veneer and plywood mills: transport and sorting within the mill,Furnier und Sperrholzwerke: Fördereinrichtung und Sortierung im Werk,"faner- och plywoodfabriker, transport och sortering inom fabriken",,,,"chapas y tableros, fábricas de, transporte y clasificación en fábrica ",,,,,,,,,,,,,,,,,,,,,
832.24,3172,,Labour: organization in veneer and plywood mills,Arbeit: Organisation in Furnier- und Sperrholzwerken,"arbetskraft inom skogsbruk och skogsindustrier, organisation av (i faner- och plywoodfabriker)",,,,,,,,,,,,,,"faner- och plywoodfabriker, arbetsorganisation",,,,,,,,,,,
832.24,3173,,"Veneer and plywood mills: rationalization (general), organization of labour","Furnier und Sperrholzwerke: Rationalisierung (Allgemeines), Arbeitsorganisation","faner- och plywoodfabriker, rationalisering (allmänt)",,,,"chapas y tableros, fábricas de, racionalización (generalidades), organización del trabajo ",,,,,,,,,,,,,,,,,,,,,
832.24,3174,,Work: planning of (organization in veneer and plywood mills),,arbete: planläggning (organisation vid faner- och plywoodfabriker),,,,trabajo: organización obrera (en las fábricas de chapa y tablero contrachapado) ,,,,,,,,,,,,,,,,,,,,,
832.25,3175,,Recovery studies: veneer and plywood manufacture,Leistungs- und Ausbeutestudien: Furnier- und Sperrholzwerke,utbyte per enhet och avfallsmängd i faner- och plywoodfabriker,Saanto ,,,"rendimientos, estudios sobre: en fábricas de chapa y tablero contrachaparlo ",,,,,,,,,,,,,,,,,,,,,
832.25,3176,,Veneer and plywood mills: output per unit (recovery and waste) and factors affecting it,Furnier und Sperrholzwerke: Leistung und Ausbeute je Einheit und die sie bedingenden Einflüsse,"faner- och plywoodfabriker, utbyte per enhet",,,,"chapas y tableros, fábricas de, producción unitaria (material recuperable y desperdicios) y factores que la afectan ",,,,,,,,,,,,,,,,,,,,,
832.25,3177,,Waste and recovery studies: veneer and plywood manufacture,"Abfall und Ausbeute, Untersuchungen über: in Furnier- und Sperrholzwerken",,,,,"desperdicios y su recuperación, estudios sobre: en la fabricación de chapas y tableros  ",,,,,,,,,,,,,,,,,,,,,
832.28,3178,,boxboard,,,Kotelokartonki ,,,,,,f,,,,,,,,,,,,,,,,,,
832.28,3179,,cross laminated timber CLT,,,ristiinliimattu massivipuu CLT,,,,,,f,,,,,,,,,,,,,,,,,,
832.28,3180,,glue board,,,Liimalevy ,,,,,,f,,,,,,,,,,,,,,,,,,
832.28,3181,,glued laminated timber,Brettschichtholz,Limträ,Liimapuu ,,,,,,f,,,,,glulam,,,,,,,,,,,,,
832.28,3182,,laminated strand lumber,,,laminated strand lumber LSL,,,,,,f,,,,,,,,,,,,,,,,,,
832.28,3183,,Laminated wood products,Verleimte Holzerzeugnisse,laminerade träprodukter,,,,"laminada, madera; productos de ",,,,,,,,,,,,,,,,,,,,,
832.28,3184,,layer,,,Lamelli ,,,,,,f,,,,,,,,,,,,,,,,,,
832.28,3185,,Veneer and plywood mills: products,Furnier und Sperrholzwerke: Erzeugnisse,"faner- och plywoodfabriker, produkter",,,,"fábricas de chapas y tableros, productos ",,,,,,,,,,,,,,,,,,,,,
832.281,3186,,veneer,Furniere,faner,Viilu ,,,"chapas y tableros, fábricas de, productos (chapa) ",,,,,,,,,,,,,,,Veneer and plywood mills: products (veneer),Furnier und Sperrholzwerke: Erzeugnisse (Furniere),"laminerade träprodukter, faner|faner- och plywoodfabriker, produkter (faner)",,,,
832.282,3187,,Plywood,Sperrholz,plywood,Vaneri ,,,tablero contrachapado ,,,,,,,,,,,,,,,Veneer and plywood mills: products (plywood)|Laminated wood products: plywood,Furnier und Sperrholzwerke: Erzeugnisse (Sperrholz)|Verleimte Holzerzeugnisse: Sperrholz,"faner- och plywoodfabriker, produkter (plywood)|laminerade träprodukter, plywood",,,,"madera laminada; tablero contrachapado |chapas y tableros, fábricas de, productos (tablero contrachapado) "
832.283,3188,,Blockboard,Paneelplatten,lamellträ,kimpilevy,,,tablero enlistonado y entablillado ,,,,,,,,,,,,,,,,,,,,,
832.283,3189,,Laminated wood products: blockboard,Verleimte Holzerzeugnisse: Tischler- und Paneelplatten,"laminerade träprodukter, lamellträ",,,,madera laminada; tablero enlistonado y entablillado ,,,,,,,,,,,,,,,,,,,,,
832.283,3190,,Veneer and plywood mills: products (blockboard),Furnier und Sperrholzwerke: Erzeugnisse (Tischler- und Paneelplatten),"faner- och plywoodfabriker, produkter (lamellträ)",,,,"chapas y tableros, fábricas de, productos (tablero enlistonado y entablillado) ",,,,,,,,,,,,,,,,,,,,,
832.283,3191,,,Tischlerplatten,,rimalevy,,,,,,,,,,,,,,,,,,,,,,,,
832.284,3192,,"""Sandwich materials"", wood in","Verbundplatten, Holz",,,,,"sandwich, tablero; madera para ",,,,,,,,"Sandwich materials, wood in",,,,,,,,,,,,,
832.284,3193,,"Laminated wood products: ""sandwich materials""",Verleimte Holzerzeugnisse: Verbundplatten,"laminerade träprodukter, laminat (skiktade material)",,,,"laminada, madera; tablero ""sandwich"" ",,,,,,,,,,,,,,,,,,,,,
832.284,3194,,Sandwichmaterial,,,,,,"tablero ""Sandwich""; madera para ",,,,,,,,,,,,,,,,,,,,,
832.284,3195,,"Veneer and plywood mills: products (""sandwich materials"")",Furnier und Sperrholzwerke: Erzeugnisse (Verbundplatten),"faner- och plywoodfabriker, produkter (skiktade material)",,,,"chapas y tableros, fábricas de, productos (tablero ""Sandwich"") ",,,,,,,,,,,,,,,,,,,,,
832.284,3196,,,,,monikerroslevyt,,,madera laminada,,,,,,,,,,,,,,,,,,,,,
832.286,3197,,"Beams, composite-wood",Schichtholzbalken,"bjälkar, limmade",,,,"vigas, compuestas por piezas ",,,,,,,,,,,,,,,,,,,,,
832.286,3198,,Composite-wood assemblies,Schichtholz-Bauglieder,sammansatta trämaterial,,,,jácenas: compuestas por piezas de madera ,,,,,,,,,,,,,,,,,,,,,
832.286,3199,,Girders: composite-wood,Träger: verleimte Bauglieder,,,,,madera compuesta por piezas ,,,,,,,,,,,,,,,,,,,,,
832.286,3200,,Laminated wood products: composite-wood assemblies,"Verleimte Holzerzeugnisse: Schichtholzbauglieder, Schichtholzbalken","laminerade träprodukter, sammansatta trämaterial","komposiittimateriaalit, jotka on tehty kokonaan tai osittain puusta",,,madera laminada; madera compuesta por piezas ,,,,,,,,,,,,,,,,,,,,,
832.286,3201,,Veneer and plywood mills: products (composite-wood assemblies),"Furnier und Sperrholzwerke: Erzeugnisse (Schichtholz-Bauglieder, -Balken usw.)","faner- och plywoodfabriker, produkter (sammansatta trämaterial)",,,,"chapas y tableros, fábricas de, productos (madera compuesta por piezas) ",,,,,,,,,,,,,,,,,,,,,
832.287,3202,,Composite wood assemblies: laminated veneer lumber (LVL),Verbundholz: Furnierschichtholz,,,,,,,,,,,,,,,,,,,,,,,,,,
832.287,3203,,Laminated veneer lumber,Furnierschichtholz,Fanérlaminatträ,Viilupuu (LVL),,,,,,,,,,,,,laminated veneer lumber (LVL),,,,,,,,,,,
832.287,3204,,"Lumber, Laminated veneer","Holz, Furnierschichtholz",laminat,,,,,,,,,,,,,,,,,,,,,,,,,
832.288,3205,,Composite wood assemblies: parallel strand lumber (PSL),Verbundholz: Furnierstreifenholz,,,,,,,,,,,,,,,,,,,,,,,,,,
832.288,3206,,Parallel strand lumber (PSL),Furnierstreifenholz,parallel strand lumber (PSL),parallel strand lumber PSL,,,,,,,,,,,,Parallam,,,,,,,,,,,,
832.288,3207,,Timberstrand ™,Timberstrand,,,,,,,,,,,,,,,,,,,,,,,,,,
832.288,3208,,transport packaging board,,,Kuljetuspakkauskartonki ,,,,,,f,,,,,,,,,,,,,,,,,,
832.3,3209,,Match factories; match manufacture,Zündholzfabriken,tändsticksfabriker; tändstickstillverkning,tulitikkuteollisuus,,,fábricas y fabricación de cerillas,,,,,,,,,,,,,,,,,,,,,
832.4,3210,,Wooden-house factories and manufacture,Holzhausfabriken und -herstellung,trähusfabriker,puutaloteollisuus,,,fábricas y fabricación de casas de madera,,,,,,,,,,,,,,,,,,,,,
832.48,3211,,Wooden-house factories and manufacture: products,Holzhausfabriken und -herstellung: Erzeugnisse,"trähusfabriker, produkter",,,,"casas de madera, productos ",,,,,,,,,,,,,,,,,,,,,
832.481,3212,,Prefabricated houses,Fertighäuser,monteringsfärdiga trähus,,,,casas prefabricadas,,,,,,,,,,,,,,,,,,,,,
832.481,3213,,Wooden-house factories and manufacture: products (prefabricated houses),Holzhausfabriken und -herstellung: Erzeugnisse (Fertighäuser),"trähusfabriker, produkter (monteringsfärdiga trähus)",,,,"casas de madera, productos (casas prefabricadas)",,,,,,,,,,,,,,,,,,,,,
832.482,3214,,Wooden-house factories and manufacture: products (standardized parts of houses),Holzhausfabriken und -herstellung: Erzeugnisse (genormte Teile von Häusern),"trähusfabriker, produkter (standardiserade element av hus)",,,,"casas de madera, productos (piezas normalizadas para casas) ",,,,,,,,,,,,,,,,,,,,,
832.5,3215,,"Engineered wood, production facilities",,,,,,,,,,,,,,,,,,,,,,,,,,,
832.5,3216,,"Structural composites, production facilities","Konstruktive Holzwerkstoffe, Produktionsanlagen",,,,,,,,,,,,,,,,,,,,,,,,,,
832.8,3217,,Combinations of wood-processing mills,Kombinierte holzverarbeitende Betriebe,,,,,combinación de fábricas de madera ,,,,,,,,,,,,,,,,,,,,,
832.8,3218,,"Factories, wood-working, and their products: integrated; combinations of",Holzverarbeitende Betriebe und ihre Produkte: kombinierte Betriebe,,,,,industrias; complejos industriales;  combinación de fábricas ,,,,,,,,,,,,,,,,,,,,,
832.8,3219,,integrated forest industries,,,Integroitunut metsäteollisuus ,,,,,,f,,,,,,,,,,,,,,,,,,
832.8,3220,,Integrated wood-processing mills and combinations,"Betriebe, holzverarbeitende, und ihre Produkte: kombinierte holzverarbeitende Betriebe",integrerade fabriker och fabriker i kombination med andra,integroidut puutuoteteollisuuslaitokset,,,"instalaciones industriales para madéra y sus productos, complejos industriales y combinación de fábricas ",,,,,,,,,,,,,,,"Mills, woodworking and their products: integrated mills and combinations of mills",,"fabriker och deras produkter, skogsindustrier, integrerade fabriker och fabriker i kombination med andra",,,,
833,3221,,"Buildings, use of wood in","Gebäude, Holzverwendung in","byggnader, virke i","rakennuspuu, rakennusosat ja kalusteet [pois lukien 831:ssä listatut]",,,"ediﬁcaciones, empleo de la madera en ",,,,,,,,,,,,,,la madera en la construcción,,,,,,,
833,3222,,"Structures, timber in","Bauten, Holz in",träkonstruktioner,,,,la madera en  estructuras,,,,,,,,,,,,,,,,,,,,,
833.1,3223,,"Buildings, use of wood in components and fittings: general","Gebäude, Holzverwendung in: Bauglieder: Allgemeines","byggnader, virke i: element och tillbehör: allmänt",,,,"ediﬁcaciones, elementos de los edificios y accesorios en general ",,,,,,,,,,byggnadselement,,,,,,,,,,,
833.11,3224,,batten,,,Soiro ,,,listóm,,,f,,,,,,,,,,,,,,,,,,
833.11,3225,,Builders' rough planks,Vorhalteholz,"byggnadselement: fundament, formvirke",,,,madera sin labrar para construcciones ,,,,,,,,,,,,,,,,,,,,,"construcciones, madera vasta, encofrado, etc., para "
833.11,3226,,"Foundations, wood in","Fundamente, Holzverwendung","fundament, virke i",,,,fundaciones,,,,,,,,,,,,,,madera en cimentaciones,,,,,,,
833.11,3227,,"Planks, builders' rough",,formvirke,,,,encofrados ,,,,,,,,,,,,,,,,,,,,,
833.12,3228,,"Framing of buildings, wood in",Balkenwerk in Gebäuden,byggnadselement: regelverk,,,,"entramados de edificios, la madera en ",,,,,,,,,,regelverk,,,,,,,,,,,
833.121,3229,,Beams,Träger,bjälkar,,,,vigas ,,,,,,,,,,,,,,,,,,,,,
833.121,3230,,Girders: wood,,byggnadselement: bjälkar och fackverk,,,,jácenas: de madera ,,,,,,,,,,,,,,,,,,,,,
833.122,3231,,"Columns, wood","Säulen, hölzerne","kolonner, virke i",,,,columnas de madera ,,,,,,,,,,,,,,,,,"byggnadselement: kolonner, pelare, strävor",,,,
833.122,3232,,"Struts, wooden (as building components)","Streben, hölzerne (als Bauglieder)","strävor, trä (som byggnadsdetalj)",,,,tornapuntas de madera (como elementos de ediﬁcios) ,,,,,,,,,,,,,,,,,,,,,
833.123,3233,,Engineered wood products EWP,Konstruktive Holzwerkstoffe,eWP produkter,Insinööripuutuotteet,,,,,,,,,,,Structural composites,,,,,,,,,,,,,
833.123,3234,,I beam,,i-balkar,I-palkki,,,,,,,,,,v2016,,,,,,,,,,,,,,
833.123,3235,,laminated veneer lumber LVL,,laminerade faner virke (LVL),laminated veneer lumber LVL,,,,,,,,,,v2016,,,,,,,,,,,,,,
833.123,3236,,,,limträ,,,,,,,,,,,v2016,,,,,,,,,,,,,,
833.123,3237,,,,multi-layer-skiva (CLT),,,,,,,,,,,v2016,,,,,,,,,,,,,,
833.13,3238,,Roofs: use of wood in,Dächer: Holzverwendung für,tak: virke i,,,,techados: uso de la madera en ,,,,,,,,,,,,,,,,,byggnadselement: tak,,,,
833.14,3239,,"Ceilings, use of wood in","Decken, Verwendung von Holz für",,,,,,,,,,,,,,,,,,,,,,,,,,
833.14,3240,,Diaphragms for walls or ceilings,Membrankonstruktionen für Wände und Decken,,,,,,,,,,,,,,,,,,,,,,,,,,
833.14,3241,,"Walls, use of wood in","Wände, Verwendung von Holz für","väggar, virke i",,,,uso de la madera en paredes,,,,,,,,,,,,,,,,,byggnadselement: väggar,,,,
833.15,3242,,"Finishings and fittings, wood","Bauzubehör und -ausstattung, Holz",,,,,soleras,,,,,,,,,,,,,,,,,,,,,
833.15,3243,,Joinery: building components and fittings,"Schreinerei: Bauschreinerei, Bauzubehör und -ausstattung",snickerier: byggnadstillbehör,,,,acabado y ajustado de la madera (en construcción) ,,,,,,,,,,,,,,,,,,,,,
833.151,3244,,"Doors, door frames and linings, sills etc.","Türen, Türrahmen und Blenden, Schwellen usw.","dörrar, dörrkarmar och dörrfoder",,,,puertas ,,,,,,,,,,,,,,jambas,,,,,,,
833.151,3245,,Frames: door,Rahmen: Türen-,karmar: dörrar,,,,cercos de puertas ,,,,,,,,,,,,,,,,,,,,,
833.151,3246,,"Linings, door",Türschwellen,,,,,tapajuntas ,,,,,,,,,,,,,,,,,,,,,
833.151,3247,,Sills: door,"Blenden, hölzerne, an Türen",,,,,soleras de puertas ,,,,,,,,,,,,,,,,,,,,,
833.152,3248,,Frames: window,Rahmen: Fenster-,karmar: fönster,,,,cercos de ventanas ,,,,,,,,Sills: window,,,,,,soleras de ventanas ,,,,,,,
833.152,3249,,"Windows, window frames, sills etc.: use of wood in","Fenster, -rahmen, -bänke usw.: Holzverwendung für","fönster, fönsterbänkar, fönsterkarmar: virke i",,,,"ventanas, cercos de ventanas, antepechos, etc.: uso de la madera en ",,,,,,,,,,,,,,,,,,,,,
833.153,3250,,"Fireplaces, wood in","Kamine, Heizkörper usw., Holzverkleidungen für","eldstäder, virke i",,,,"chimeneas, la madera en ",,,,,,,,,,,,,,,,,,,,,
833.153,3251,,Radiators: use of wood,Heizkörper: Holzverwendung für,"radiatorer, virke i",,,,radiadores: empleo de la madera ,,,,,,,,,,,,,,,,,,,,,
833.154,3252,,"Lighting fitments and accessories, wood in","Beleuchtungseinrichtungen und Zubehör, Holzverwendung","belysningsarmatur och tillbehör, virke i",,,,"iluminación y accesorios, la madera en la ",,,,,,,,,,,,,,,,,,,,,
833.155,3253,,Architraves,Architrave,golvsocklar,,,,arquitrabes  ,,,,,,,,,,,,,,,,,,,,,
833.155,3254,,Picture rails,Bildleisten,,,,,frisos ,,,,,,,,,,,,,,,,,,,,,
833.155,3255,,Skirtings,Scheuerleisten,lister,,,,rodapiés ,,,,,,,,,,,,,,,,,,,,,
833.156,3256,,Cupboards,Wandschränke,skåp,,,,alacenas  ,,,,,,,,,,,,,,,,,,,,,
833.156,3257,,"Shelves, wooden",Regale aus Holz,,,,,estanterías de madera  ,,,,,,,,,,,,,,,,,,,,,
833.157,3258,,Draining boards,Ablaufbretter,avrinningsskivor,,,,escurridores de cocina ,,,,,,,,,,,,,,,,,,,,,
833.157,3259,,Kitchen fitments,"Kücheneinrichtungen, Holzverwendung",köksutrustningar,,,,"cocina, elementos de ",,,,,,,,,,,,,,,,,,,,,
833.158,3260,,"Bathroom fitments, wood in",Badezimmereinrichtungen aus Holz,"badrumsutrustningar, virke i",,,,"cuartos de baño, empleo de la madera en  ",,,,,,,,,,,,,,,,,,,,,
833.158,3261,,"Lavatory fitments, wooden",,,,,,"lavabos, elementos especiales de madera en ",,,,,,,,,,,,,,,,,,,,,
833.17,3262,,"Balconies, wood in",Balkone aus Holz,"balkonger, virke i",parvekket,,,"balcones, la madera en  ",,,,,,,,,,,,,,,,,,,,,
